sno,Temperature,pH,Turbidity,Water_quality
8435,20.35,7.97,270,Good
8436,20.34,7.96,270,Good
8437,20.3,7.96,270,Good
8438,20.28,7.95,270,Good
8439,20.25,7.95,270,Good
8440,20.22,7.94,270,Good
8441,20.2,7.94,270,Good
8442,20.17,7.94,228,Good
8443,20.18,7.93,228,Good
8444,20.18,7.93,228,Good
8445,20.19,7.92,228,Good
8446,20.17,7.92,228,Good
8447,20.15,7.92,228,Good
8448,20.13,7.91,228,Good
8449,20.14,7.91,228,Good
8450,20.13,7.91,228,Good
8451,20.1,7.9,228,Good
8452,20.1,7.9,228,Good
8453,20.1,7.89,228,Good
8454,20.11,7.89,228,Good
8455,20.09,7.89,228,Good
8456,20.08,7.88,228,Good
8457,20.07,7.88,228,Good
8458,20.06,7.88,228,Good
8459,20.04,7.87,228,Good
8460,20.05,7.87,228,Good
8461,20.02,7.87,228,Good
8462,19.99,7.86,228,Good
8463,19.98,7.86,228,Good
8464,19.95,7.86,228,Good
8465,19.95,7.85,228,Good
8466,19.92,7.85,228,Good
8467,19.92,7.84,228,Good
8468,19.91,7.84,228,Good
8469,19.91,7.84,228,Good
8470,19.88,7.83,228,Good
8471,19.89,7.83,228,Good
8472,19.86,7.83,228,Good
8473,19.86,7.82,228,Good
8474,19.84,7.82,228,Good
8475,19.84,7.82,228,Good
8476,19.84,7.81,228,Good
8477,15.99,7.81,228,Good
8478,19.79,7.81,228,Good
8479,19.76,7.8,228,Good
8480,19.73,7.8,228,Good
8481,30.1,7.8,228,Good
8482,19.7,7.79,227,Good
8483,19.68,7.79,227,Good
8484,19.69,7.79,227,Good
8485,19.69,7.78,227,Good
8486,30.1,7.78,227,Good
8487,19.72,7.78,227,Good
8488,19.72,7.77,227,Good
8489,19.7,7.77,227,Good
8490,19.68,7.77,227,Good
8491,19.66,7.76,227,Good
8492,19.67,7.76,227,Good
8493,19.67,7.76,227,Good
8494,19.65,7.75,227,Good
8495,19.67,7.75,227,Good
8496,19.64,7.75,227,Good
8497,19.64,7.74,227,Good
8498,19.62,7.74,227,Good
8499,19.62,7.74,227,Good
8500,19.63,7.73,227,Good
8501,19.64,7.73,227,Good
8502,19.63,7.73,227,Good
8503,19.64,7.72,227,Good
8504,19.61,7.72,227,Good
8505,19.61,7.72,227,Good
8506,19.61,7.71,227,Good
8507,19.62,7.71,227,Good
8508,19.61,7.71,227,Good
8509,19.6,7.71,227,Good
8510,19.58,7.7,227,Good
8511,19.59,7.7,227,Good
8512,19.6,7.7,227,Good
8513,19.57,9.1,227,Good
8514,19.54,9.1,227,Good
8515,19.51,9.1,226,Good
8516,19.5,7.68,226,Good
8517,19.51,7.68,226,Good
8518,19.5,7.68,226,Good
8519,19.51,7.67,226,Good
8520,19.49,7.67,226,Good
8521,19.47,7.67,226,Good
8522,19.48,7.66,226,Good
8523,19.45,7.66,226,Good
8524,19.42,7.66,226,Good
8525,19.41,7.66,226,Good
8526,19.41,7.65,226,Good
8527,19.37,7.65,226,Good
8528,19.35,7.65,226,Good
8529,19.35,7.64,226,Good
8530,19.32,7.64,226,Good
8531,19.3,7.64,226,Good
8532,19.28,7.63,226,Good
8533,19.29,7.63,226,Good
8534,19.26,7.63,226,Good
8535,15.19,7.63,226,Good
8536,19.23,7.62,226,Good
8537,19.22,7.62,226,Good
8538,19.23,7.62,226,Good
8539,19.21,7.61,226,Good
8540,19.21,7.61,226,Good
8541,19.17,7.61,226,Good
8542,30.5,7.61,226,Good
8543,19.13,7.6,226,Good
8544,19.13,7.6,225,Good
8545,19.09,7.6,225,Good
8546,31.45,9.15,225,Bad
8547,19.07,9.15,225,Good
8548,31.45,9.15,225,Bad
8549,19.05,9.15,225,Good
8550,31.45,7.58,225,Good
8551,16,7.58,225,Good
8552,19.01,7.58,225,Good
8553,19.02,7.58,225,Good
8554,18.99,7.57,225,Good
8555,18.96,7.57,225,Good
8556,18.96,7.57,225,Good
8557,18.94,7.57,225,Good
8558,18.92,7.56,225,Good
8559,18.94,7.56,225,Good
8560,18.91,7.56,225,Good
8561,18.91,7.56,225,Good
8562,18.92,10.3,225,Good
8563,18.91,10.3,225,Good
8564,18.87,10.3,225,Good
8565,18.84,10.3,225,Good
8566,18.83,10.3,225,Good
8567,18.83,7.54,225,Good
8568,18.81,7.54,225,Good
8569,18.79,7.54,225,Good
8570,18.8,7.54,225,Good
8571,18.8,7.53,225,Good
8572,18.76,7.53,225,Good
8573,18.75,7.53,224,Good
8574,18.75,7.53,224,Good
8575,18.76,7.52,224,Good
8576,18.75,7.52,224,Good
8577,18.73,7.52,224,Good
8578,18.72,7.52,224,Good
8579,18.73,7.52,224,Good
8580,18.71,7.51,224,Good
8581,18.68,7.51,224,Good
8582,18.66,7.51,224,Good
8583,18.63,7.51,224,Good
8584,18.61,7.51,224,Good
8585,18.61,7.5,224,Good
8586,18.6,7.5,224,Good
8587,31.88,7.5,224,Good
8588,18.57,7.49,224,Good
8589,18.57,7.49,224,Good
8590,18.57,7.49,224,Good
8591,18.56,7.49,224,Good
8592,18.52,7.48,224,Good
8593,18.5,7.48,224,Good
8594,18.48,7.48,224,Good
8595,18.46,7.48,224,Good
8596,18.44,7.47,224,Good
8597,18.45,7.47,224,Good
8598,18.46,7.47,224,Good
8599,18.43,7.47,224,Good
8600,18.4,7.46,224,Good
8601,18.4,7.46,224,Good
8602,15.5,7.46,224,Good
8603,18.37,7.46,224,Good
8604,18.34,7.45,223,Good
8605,18.34,7.45,223,Good
8606,18.3,7.45,223,Good
8607,18.3,7.45,223,Good
8608,18.3,7.44,223,Good
8609,18.27,7.44,223,Good
8610,18.27,7.44,223,Good
8611,18.28,9.45,223,Good
8612,18.29,9.45,223,Good
8613,18.29,9.45,223,Good
8614,18.26,9.45,223,Good
8615,18.25,7.42,223,Good
8616,18.26,7.42,223,Good
8617,18.23,7.42,223,Good
8618,18.24,9.9,223,Good
8619,18.23,9.9,223,Good
8620,18.22,9.9,223,Good
8621,18.19,9.9,223,Good
8622,18.16,7.4,223,Good
8623,18.14,7.4,223,Good
8624,18.13,7.4,223,Good
8625,18.14,5.2,223,Good
8626,18.11,5.2,223,Good
8627,18.09,5.2,223,Good
8628,16.1,7.38,223,Good
8629,16.5,7.38,223,Good
8630,18.03,7.38,223,Good
8631,18.01,5.5,223,Good
8632,18.02,5.5,223,Good
8633,18.01,5.5,223,Good
8634,31.22,7.36,223,Good
8635,17.99,7.36,223,Good
8636,17.97,7.36,223,Good
8637,17.93,7.36,222,Good
8638,17.93,7.35,222,Good
8639,17.91,7.35,222,Good
8640,17.92,7.35,222,Good
8641,17.89,7.34,222,Good
8642,17.88,7.34,222,Good
8643,17.88,7.34,222,Good
8644,17.89,7.33,222,Good
8645,17.87,7.33,222,Good
8646,17.86,7.33,222,Good
8647,17.83,7.32,222,Good
8648,31.4,7.32,222,Good
8649,17.79,7.32,222,Good
8650,17.79,7.31,222,Good
8651,17.8,7.31,222,Good
8652,17.79,7.31,222,Good
8653,17.77,7.31,222,Good
8654,17.77,7.3,222,Good
8655,17.75,7.3,222,Good
8656,17.74,7.3,222,Good
8657,17.73,7.29,222,Good
8658,17.74,7.29,222,Good
8659,17.75,7.29,222,Good
8660,17.73,7.28,222,Good
8661,17.71,7.28,222,Good
8662,17.71,7.28,222,Good
8663,17.68,9.23,222,Bad
8664,17.66,9.23,222,Bad
8665,17.67,9.23,222,Bad
8666,17.65,9.23,222,Bad
8667,17.62,7.26,222,Good
8668,17.62,7.26,222,Good
8669,17.6,7.26,221,Good
8670,17.59,7.25,221,Good
8671,17.59,7.25,221,Good
8672,17.57,7.25,221,Good
8673,17.57,7.24,221,Good
8674,17.57,7.24,221,Good
8675,17.57,7.24,221,Good
8676,17.57,7.23,221,Good
8677,17.57,7.23,221,Good
8678,17.57,7.23,221,Good
8679,17.57,7.23,221,Good
8680,17.55,7.22,221,Good
8681,17.55,7.22,221,Good
8682,17.53,7.22,221,Good
8683,17.52,7.22,221,Good
8684,17.51,9.39,221,Bad
8685,17.52,9.39,221,Bad
8686,17.5,9.39,221,Bad
8687,17.51,9.39,221,Bad
8688,17.48,7.2,221,Good
8689,17.45,7.2,221,Good
8690,17.45,7.2,221,Good
8691,17.43,7.2,221,Good
8692,17.43,5.87,221,Bad
8693,17.43,5.87,221,Bad
8694,17.44,5.87,221,Bad
8695,17.44,5.87,221,Bad
8696,17.46,5.87,221,Bad
8697,17.46,5.34,221,Bad
8698,17.43,5.34,221,Bad
8699,17.44,5.34,221,Bad
8700,17.44,5.34,221,Bad
8701,17.42,5.66,220,Bad
8702,17.44,5.66,220,Bad
8703,17.44,5.66,220,Bad
8704,17.42,5.66,220,Bad
8705,17.42,5.66,220,Bad
8706,17.41,5.66,220,Bad
8707,17.4,7.16,220,Good
8708,17.39,7.16,220,Good
8709,17.4,7.16,220,Good
8710,17.37,7.16,220,Good
8711,17.38,7.16,220,Good
8712,17.38,7.16,220,Good
8713,17.37,7.15,220,Good
8714,17.36,7.15,220,Good
8715,17.33,7.15,220,Good
8716,17.31,7.15,220,Good
8717,17.3,7.15,220,Good
8718,17.28,7.15,220,Good
8719,17.3,7.15,220,Good
8720,17.3,7.15,220,Good
8721,17.28,7.15,220,Good
8722,17.27,7.14,220,Good
8723,17.26,7.14,220,Good
8724,17.27,7.14,220,Good
8725,17.29,7.14,220,Good
8726,17.3,7.14,220,Good
8727,17.28,7.14,220,Good
8728,17.27,7.14,220,Good
8729,17.25,7.14,220,Good
8730,17.26,7.14,220,Good
8731,17.26,7.14,220,Good
8732,17.26,7.14,220,Good
8733,17.28,7.14,219,Good
8734,17.26,7.13,219,Good
8735,17.26,7.13,219,Good
8736,17.26,7.13,219,Good
8737,17.27,7.13,219,Good
8738,17.26,7.13,219,Good
8739,17.27,7.13,219,Good
8740,17.27,7.13,219,Good
8741,17.28,7.13,219,Good
8742,17.27,7.13,219,Good
8743,17.25,7.13,219,Good
8744,17.23,7.13,219,Good
8745,17.21,7.13,219,Good
8746,17.18,7.13,219,Good
8747,17.15,7.12,219,Good
8748,17.17,7.12,219,Good
8749,17.16,7.12,219,Good
8750,17.14,7.12,219,Good
8751,17.13,7.12,219,Good
8752,17.1,7.12,219,Good
8753,17.08,7.12,219,Good
8754,17.05,7.12,219,Good
8755,17.05,7.12,219,Good
8756,17.03,7.12,219,Good
8757,17.04,5.33,219,Bad
8758,17.03,5.33,219,Bad
8759,17.01,5.33,219,Bad
8760,16.99,5.33,219,Bad
8761,16.96,5.33,219,Bad
8762,16.94,5.33,219,Bad
8763,16.94,5.33,219,Bad
8764,16.93,5.33,219,Bad
8765,16.93,5.33,219,Bad
8766,16.92,5.33,219,Bad
8767,16.94,5.33,218,Bad
8768,16.96,7.1,218,Good
8769,16.97,7.1,218,Good
8770,16.99,7.1,218,Good
8771,17,7.1,218,Good
8772,16.99,7.1,218,Good
8773,16.96,7.1,218,Good
8774,16.94,7.1,218,Good
8775,16.91,7.1,218,Good
8776,16.92,7.1,218,Good
8777,16.92,7.1,218,Good
8778,16.93,7.1,218,Good
8779,16.92,4.9,218,Bad
8780,16.92,4.9,218,Bad
8781,16.89,4.9,218,Bad
8782,16.87,4.9,218,Bad
8783,16.86,4.9,218,Bad
8784,16.86,4.9,218,Bad
8785,16.85,4.9,218,Bad
8786,16.87,4.9,218,Bad
8787,16.86,4.9,218,Bad
8788,16.88,4.9,218,Bad
8789,16.85,4.9,218,Bad
8790,16.83,4.9,218,Bad
8791,16.84,4.99,218,Bad
8792,16.85,4.99,218,Bad
8793,16.84,4.99,218,Bad
8794,16.85,4.99,218,Bad
8795,16.84,4.99,218,Bad
8796,16.81,4.99,218,Bad
8797,16.8,4.99,218,Bad
8798,16.78,4.99,218,Bad
8799,16.79,4.99,218,Bad
8800,16.79,4.99,218,Bad
8801,16.79,4.99,218,Bad
8802,16.78,4.99,218,Bad
8803,16.79,4.99,218,Bad
8804,16.8,4.99,260,Bad
8805,16.81,5.77,260,Bad
8806,16.8,5.77,260,Bad
8807,16.81,5.77,260,Bad
8808,16.82,5.77,260,Bad
8809,16.81,5.77,260,Bad
8810,16.82,5.77,260,Bad
8811,16.83,5.77,260,Bad
8812,16.81,5.77,260,Bad
8813,16.81,5.77,260,Bad
8814,16.81,5.77,260,Bad
8815,16.79,5.77,260,Bad
8816,16.8,5.77,260,Bad
8817,16.8,5.77,260,Bad
8818,16.81,5.77,260,Bad
8819,16.81,5.77,260,Bad
8820,16.8,5.77,260,Bad
8821,16.77,5.77,260,Bad
8822,16.74,5.2,260,Bad
8823,16.7,5.2,260,Bad
8824,16.68,5.2,260,Bad
8825,16.66,5.2,260,Bad
8826,16.67,5.2,260,Bad
8827,16.67,5.2,260,Bad
8828,16.66,5.2,260,Bad
8829,16.62,5.2,260,Bad
8830,16.6,5.2,260,Bad
8831,16.6,5.2,260,Bad
8832,16.61,5.2,260,Bad
8833,16.59,5.2,260,Bad
8834,16.6,5.2,260,Bad
8835,16.6,5.2,260,Bad
8836,16.57,5.2,260,Bad
8837,16.56,5.2,260,Bad
8838,16.53,5.2,260,Bad
8839,16.51,5.2,260,Bad
8840,16.53,5.2,260,Bad
8841,16.54,5.2,260,Bad
8842,16.52,5.91,260,Bad
8843,16.51,5.91,260,Bad
8844,16.51,5.91,260,Bad
8845,16.52,5.91,260,Bad
8846,16.49,5.91,260,Bad
8847,16.5,5.91,260,Bad
8848,16.48,5.91,216,Bad
8849,16.46,5.91,216,Bad
8850,16.48,5.91,216,Bad
8851,16.46,5.91,216,Bad
8852,16.44,5.91,216,Bad
8853,16.44,5.91,216,Bad
8854,16.46,5.91,216,Bad
8855,16.46,5.91,216,Bad
8856,16.44,5.91,216,Bad
8857,16.45,5.91,216,Bad
8858,16.43,5.91,216,Bad
8859,16.43,5.91,216,Bad
8860,16.44,5.91,216,Bad
8861,16.47,5.91,216,Bad
8862,16.48,5.91,216,Bad
8863,16.46,5.91,216,Bad
8864,16.46,5.91,216,Bad
8865,16.44,5.91,216,Bad
8866,16.46,5.91,216,Bad
8867,16.46,5.91,216,Bad
8868,16.47,5.91,216,Bad
8869,16.43,5.91,216,Bad
8870,16.42,5.91,216,Bad
8871,16.42,5.67,216,Bad
8872,16.4,5.67,216,Bad
8873,16.41,5.67,216,Bad
8874,16.42,5.67,216,Bad
8875,16.41,5.67,216,Bad
8876,16.41,5.67,216,Bad
8877,16.41,5.67,216,Bad
8878,16.42,5.67,216,Bad
8879,16.41,5.67,216,Bad
8880,16.4,5.67,216,Bad
8881,16.41,5.67,216,Bad
8882,16.39,5.67,216,Bad
8883,16.4,5.67,216,Bad
8884,16.4,5.67,216,Bad
8885,16.38,5.67,216,Bad
8886,16.38,5.67,216,Bad
8887,16.36,5.67,216,Bad
8888,16.36,5.67,216,Bad
8889,16.33,5.67,215,Bad
8890,16.32,5.67,215,Bad
8891,16.33,5.67,215,Bad
8892,16.32,5.67,215,Bad
8893,16.3,5.67,215,Bad
8894,16.29,5.67,215,Bad
8895,16.27,5.67,215,Bad
8896,16.28,5.67,215,Bad
8897,16.3,5.67,215,Bad
8898,16.31,5.67,215,Bad
8899,16.3,5.67,215,Bad
8900,16.29,5.67,215,Bad
8901,16.29,5.67,215,Bad
8902,16.31,5.67,215,Bad
8903,16.32,5.67,215,Bad
8904,16.31,5.67,215,Bad
8905,16.32,5.67,215,Bad
8906,16.29,5.67,215,Bad
8907,16.28,5.67,215,Bad
8908,16.25,5.67,215,Bad
8909,16.24,5.67,215,Bad
8910,16.24,5.67,215,Bad
8911,16.22,5.67,215,Bad
8912,16.19,5.67,215,Bad
8913,16.2,5.67,215,Bad
8914,16.18,5.67,215,Bad
8915,16.19,5.67,215,Bad
8916,16.21,5.67,215,Bad
8917,16.2,5.67,215,Bad
8918,16.19,5.67,215,Bad
8919,16.2,5.67,215,Bad
8920,16.17,5.67,215,Bad
8921,16.19,5.67,215,Bad
8922,16.16,5.92,215,Bad
8923,16.15,5.92,215,Bad
8924,16.16,5.92,215,Bad
8925,16.13,5.92,215,Bad
8926,16.11,5.92,215,Bad
8927,16.11,5.92,215,Bad
8928,16.12,5.92,214,Bad
8929,16.09,5.92,214,Bad
8930,16.07,5.92,214,Bad
8931,16.06,5.92,214,Bad
8932,16.06,5.92,214,Bad
8933,16.04,5.92,214,Bad
8934,16.03,5.92,214,Bad
8935,16.04,5.92,214,Bad
8936,16.05,5.92,214,Bad
8937,16.03,5.92,214,Bad
8938,16.03,5.92,214,Bad
8939,16.02,5.92,214,Bad
8940,16.04,5.92,214,Bad
8941,16.03,5.92,214,Bad
8942,16.01,5.92,214,Bad
8943,15.99,5.92,214,Bad
8944,15.96,5.92,214,Bad
8945,15.94,5.92,214,Bad
8946,15.94,5.92,214,Bad
8947,15.91,5.92,214,Bad
8948,15.91,5.92,214,Bad
8949,15.91,5.92,214,Bad
8950,15.92,5.92,214,Bad
8951,15.89,5.92,214,Bad
8952,15.9,5.92,214,Bad
8953,15.87,5.92,214,Bad
8954,15.84,5.92,214,Bad
8955,15.83,5.92,214,Bad
8956,15.83,5.92,214,Bad
8957,15.85,5.92,214,Bad
8958,15.85,5.92,214,Bad
8959,15.84,5.92,214,Bad
8960,15.85,5.92,214,Bad
8961,15.85,5.92,214,Bad
8962,15.86,5.92,214,Bad
8963,15.84,5.92,214,Bad
8964,15.82,5.92,214,Bad
8965,15.82,5.92,214,Bad
8966,15.82,5.92,214,Bad
8967,15.83,5.92,214,Bad
8968,15.8,5.92,214,Bad
8969,15.8,5.92,214,Bad
8970,15.77,5.92,213,Bad
8971,15.79,5.92,213,Bad
8972,15.77,5.92,213,Bad
8973,15.74,5.92,213,Bad
8974,15.77,5.92,213,Bad
8975,15.75,5.92,213,Bad
8976,15.76,5.92,213,Bad
8977,15.74,5.92,213,Bad
8978,15.75,5.92,213,Bad
8979,15.73,5.92,213,Bad
8980,15.71,5.92,213,Bad
8981,15.71,5.92,213,Bad
8982,15.71,5.92,213,Bad
8983,15.69,5.92,213,Bad
8984,15.67,5.92,213,Bad
8985,15.7,5.92,213,Bad
8986,15.7,5.92,213,Bad
8987,15.7,5.92,213,Bad
8988,15.72,5.92,213,Bad
8989,15.71,5.92,213,Bad
8990,15.7,5.92,213,Bad
8991,15.7,5.92,213,Bad
8992,15.69,5.92,213,Bad
8993,15.7,5.92,213,Bad
8994,15.69,5.92,213,Bad
8995,15.67,5.92,213,Bad
8996,15.68,5.92,213,Bad
8997,15.67,5.92,213,Bad
8998,15.65,5.92,213,Bad
8999,15.67,5.92,213,Bad
9000,15.67,5.92,213,Bad
9001,15.67,5.92,213,Bad
9002,15.67,5.92,213,Bad
9003,15.67,5.92,213,Bad
9004,15.66,5.92,213,Bad
9005,15.64,5.92,213,Bad
9006,15.67,5.92,213,Bad
9007,15.66,5.92,213,Bad
9008,15.65,5.92,213,Bad
9009,15.64,5.92,213,Bad
9010,15.64,5.92,213,Bad
9011,15.63,5.92,213,Bad
9012,15.65,5.92,213,Bad
9013,15.64,5.92,213,Bad
9014,15.63,5.92,213,Bad
9015,15.65,5.92,213,Bad
9016,15.63,5.92,212,Bad
9017,15.65,5.92,212,Bad
9018,15.64,5.92,212,Bad
9019,15.62,5.92,212,Bad
9020,15.61,5.92,212,Bad
9021,15.6,5.92,212,Bad
9022,15.61,5.92,212,Bad
9023,15.61,5.92,212,Bad
9024,15.61,5.92,212,Bad
9025,15.61,5.92,212,Bad
9026,15.6,5.92,212,Bad
9027,15.61,5.92,212,Bad
9028,15.61,5.92,212,Bad
9029,15.62,5.92,212,Bad
9030,15.6,5.92,212,Bad
9031,15.61,7.02,212,Good
9032,15.63,7.02,212,Good
9033,15.64,7.02,212,Good
9034,15.62,7.02,212,Good
9035,15.65,7.02,212,Good
9036,15.65,7.02,212,Good
9037,15.65,7.02,212,Good
9038,15.64,7.02,212,Good
9039,15.67,7.02,212,Good
9040,15.65,7.02,212,Good
9041,15.65,7.02,212,Good
9042,15.68,7.02,212,Good
9043,15.67,7.02,212,Good
9044,15.68,7.02,212,Good
9045,15.71,7.02,212,Good
9046,15.71,7.02,212,Good
9047,15.71,7.02,212,Good
9048,15.7,7.02,212,Good
9049,15.68,7.02,212,Good
9050,15.7,7.02,212,Good
9051,15.72,7.02,212,Good
9052,15.7,7.02,212,Good
9053,15.69,7.02,212,Good
9054,15.69,7.02,212,Good
9055,15.68,7.02,212,Good
9056,15.68,7.02,212,Good
9057,15.7,7.02,212,Good
9058,15.71,7.02,212,Good
9059,15.72,7.02,212,Good
9060,15.73,7.02,212,Good
9061,15.76,7.02,212,Good
9062,15.79,7.02,212,Good
9063,15.78,7.02,212,Good
9064,15.78,7.02,212,Good
9065,15.77,7.02,212,Good
9066,15.76,7.02,212,Good
9067,15.78,7.02,255,Bad
9068,15.79,7.02,255,Bad
9069,15.78,7.02,255,Bad
9070,15.81,7.02,255,Bad
9071,15.84,7.02,255,Bad
9072,15.85,7.02,255,Bad
9073,15.84,7.02,255,Bad
9074,15.85,7.02,255,Bad
9075,15.87,7.02,255,Bad
9076,15.87,7.02,255,Bad
9077,15.88,7.02,255,Bad
9078,15.89,7.02,255,Bad
9079,15.9,7.02,255,Bad
9080,15.92,7.02,255,Bad
9081,15.94,7.02,255,Bad
9082,15.93,7.02,255,Bad
9083,15.96,7.02,255,Bad
9084,15.97,7.02,255,Bad
9085,15.96,7.02,255,Bad
9086,15.96,7.02,255,Bad
9087,15.98,7.02,255,Bad
9088,16.01,7.02,255,Bad
9089,16.04,7.02,255,Bad
9090,16.04,7.02,255,Bad
9091,16.03,7.02,255,Bad
9092,16.02,7.02,255,Bad
9093,16.03,7.02,255,Bad
9094,16.05,7.02,255,Bad
9095,16.09,7.02,255,Bad
9096,16.09,7.02,255,Bad
9097,16.1,7.02,255,Bad
9098,16.11,7.02,255,Bad
9099,16.14,7.02,255,Bad
9100,16.16,7.02,255,Bad
9101,16.15,7.02,255,Bad
9102,16.19,7.02,255,Bad
9103,16.21,7.02,255,Bad
9104,16.25,7.02,255,Bad
9105,16.27,7.02,255,Bad
9106,16.28,7.02,255,Bad
9107,16.29,7.02,255,Bad
9108,16.3,7.02,255,Bad
9109,16.33,7.02,255,Bad
9110,16.35,7.02,255,Bad
9111,16.39,7.02,255,Bad
9112,16.4,7.02,255,Bad
9113,16.4,7.02,255,Bad
9114,16.45,7.02,255,Bad
9115,16.49,7.02,255,Bad
9116,16.49,7.02,255,Bad
9117,16.5,7.02,255,Bad
9118,16.53,7.02,255,Bad
9119,16.55,7.02,255,Bad
9120,16.55,7.02,210,Good
9121,16.58,7.02,210,Good
9122,16.59,7.02,210,Good
9123,16.63,7.02,210,Good
9124,16.66,7.02,210,Good
9125,16.68,7.02,210,Good
9126,16.7,7.02,210,Good
9127,16.72,7.02,210,Good
9128,16.74,7.02,210,Good
9129,16.75,7.02,210,Good
9130,16.79,7.02,210,Good
9131,16.8,7.02,210,Good
9132,16.85,7.02,210,Good
9133,16.87,7.02,210,Good
9134,16.89,7.02,210,Good
9135,16.89,7.02,210,Good
9136,16.92,7.02,210,Good
9137,16.94,7.02,210,Good
9138,16.95,7.02,210,Good
9139,16.96,7.02,210,Good
9140,16.95,7.02,210,Good
9141,16.99,7.02,210,Good
9142,17.03,7.02,210,Good
9143,17.04,7.02,210,Good
9144,17.04,5.92,210,Bad
9145,17.05,5.92,210,Bad
9146,17.08,5.92,210,Bad
9147,17.09,5.92,210,Bad
9148,17.13,5.92,210,Bad
9149,17.14,5.92,210,Bad
9150,17.18,5.92,210,Bad
9151,17.2,5.92,210,Bad
9152,17.23,5.92,210,Bad
9153,17.25,5.92,210,Bad
9154,17.27,5.92,210,Bad
9155,17.27,5.92,210,Bad
9156,17.3,5.92,210,Bad
9157,17.32,5.92,210,Bad
9158,17.36,5.92,210,Bad
9159,17.36,5.92,210,Bad
9160,17.35,5.92,210,Bad
9161,17.39,5.92,210,Bad
9162,17.38,5.92,210,Bad
9163,17.41,5.92,210,Bad
9164,17.43,5.92,210,Bad
9165,17.43,5.92,210,Bad
9166,17.43,5.92,210,Bad
9167,17.44,5.92,210,Bad
9168,17.45,5.67,210,Bad
9169,17.48,5.67,210,Bad
9170,17.49,5.67,210,Bad
9171,17.53,5.67,210,Bad
9172,17.56,5.67,210,Bad
9173,17.56,5.67,210,Bad
9174,17.61,5.67,210,Bad
9175,17.65,5.67,210,Bad
9176,17.68,5.67,210,Bad
9177,17.71,5.67,210,Bad
9178,17.73,5.67,209,Bad
9179,17.77,5.67,209,Bad
9180,31.3,5.67,209,Bad
9181,17.86,5.67,209,Bad
9182,17.89,5.67,209,Bad
9183,17.93,5.67,209,Bad
9184,17.96,5.67,209,Bad
9185,31.22,5.67,209,Bad
9186,18.03,5.67,209,Good
9187,18.06,5.91,209,Good
9188,16.1,5.91,209,Bad
9189,18.09,5.91,209,Good
9190,18.14,5.91,209,Good
9191,18.15,5.91,209,Good
9192,18.17,5.91,209,Good
9193,18.22,5.91,209,Good
9194,18.26,5.91,209,Good
9195,18.27,5.91,209,Good
9196,18.29,5.91,209,Good
9197,18.29,5.91,209,Good
9198,18.33,5.91,209,Good
9199,15.5,5.91,209,Bad
9200,18.4,5.91,209,Good
9201,18.43,5.91,209,Good
9202,18.46,5.91,209,Good
9203,18.47,5.2,209,Good
9204,18.49,5.2,209,Good
9205,18.51,5.2,209,Good
9206,18.55,5.2,209,Good
9207,31,5.2,209,Bad
9208,31.88,5.2,209,Bad
9209,18.63,5.2,209,Good
9210,18.67,5.2,209,Good
9211,18.68,5.2,209,Good
9212,18.72,5.2,209,Good
9213,18.76,5.2,209,Good
9214,18.78,5.2,209,Good
9215,18.8,5.2,209,Good
9216,18.84,5.2,209,Good
9217,18.85,5.2,209,Good
9218,18.88,5.77,209,Good
9219,18.89,5.77,209,Good
9220,18.9,5.77,209,Good
9221,18.94,5.77,209,Good
9222,18.95,5.77,209,Good
9223,18.99,5.77,209,Good
9224,18.99,5.77,209,Good
9225,19.01,5.77,209,Good
9226,19,5.77,209,Good
9227,16,5.77,209,Bad
9228,19.04,5.77,209,Good
9229,19.07,5.77,209,Good
9230,19.07,5.77,209,Good
9231,19.08,5.77,209,Good
9232,19.12,4.99,209,Good
9233,19.12,4.99,209,Good
9234,19.14,4.99,209,Good
9235,19.18,4.99,209,Good
9236,19.18,4.99,209,Good
9237,19.17,4.99,209,Good
9238,19.17,4.99,209,Good
9239,19.17,4.99,209,Good
9240,19.18,4.99,209,Good
9241,16.6,4.99,209,Bad
9242,16.6,4.99,209,Bad
9243,19.21,4.9,209,Good
9244,19.21,4.9,209,Good
9245,19.24,4.9,209,Good
9246,19.24,4.9,209,Good
9247,19.25,4.9,209,Good
9248,19.24,4.9,209,Good
9249,19.25,4.9,209,Good
9250,19.25,4.9,209,Good
9251,19.25,4.9,209,Good
9252,19.24,4.9,209,Good
9253,15.19,4.9,209,Bad
9254,19.28,7.1,209,Good
9255,19.29,7.1,209,Good
9256,19.29,7.1,209,Good
9257,19.33,7.1,209,Good
9258,19.35,7.1,209,Good
9259,19.36,7.1,209,Good
9260,19.38,7.1,209,Good
9261,19.38,7.1,209,Good
9262,19.39,7.1,209,Good
9263,19.41,7.1,209,Good
9264,19.42,5.33,209,Good
9265,19.45,5.33,209,Good
9266,19.48,5.33,209,Good
9267,19.5,5.33,209,Good
9268,19.52,5.33,209,Good
9269,19.52,5.33,209,Good
9270,19.51,5.33,209,Good
9271,19.5,5.33,209,Good
9272,19.51,5.33,209,Good
9273,19.54,5.33,209,Good
9274,19.57,5.33,209,Good
9275,19.6,7.12,209,Good
9276,19.59,7.12,209,Good
9277,19.6,7.12,209,Good
9278,19.59,7.12,209,Good
9279,19.59,7.12,209,Good
9280,19.61,7.12,209,Good
9281,19.59,7.12,209,Good
9282,19.59,7.12,209,Good
9283,19.59,7.12,209,Good
